date,comment
2023-10-01T03:43:38Z,dia todo
2023-10-01T03:11:34Z,parabéns chico mulher casar mulher chico mostrar que tipo mulher luísa virei de ele
2023-10-01T03:17:20Z,terminou com whinderson brincar com vida sentimental de o cara praticamente em o mesmo semana tar postar clipe semi nude com vitão cara simplesmente brabo esse panela mulher pegar quem mente fraco
2023-10-13T20:51:30Z,@jxnktu importar também com homem que trair mulher machao assim cima mulher
2023-10-14T00:27:19Z,@alinel não apoio isso não bebê acontecer que fato não anular outro acreditar que ela colher plantar em o passado não machão com mulher até não favor de o traição nenhum lado esse imagem que ela passar mundo todo não culpa de isso
2023-10-14T00:30:44Z,@alinel agora você importar quando whinderson sumir com depressão quase terminar seu carreira acabar droga
2023-10-01T02:38:08Z,folia arriscar em o amor apostar em o incerteza pular onde novo meu amor diziam que esse moda passar que monogamia papo doido mas honra cafona esse povo pinto disfarçar rebusco palavra encantar reinvento moda façar bossa nova meu futuro em o rio chico quiser sou de esse mulher apaixonar seu fumaça bar de o cachaça nosso lar chico quiser debato política tomo teu partido repartir amor que repartar comigo chico quiser sou de esse mulher apaixonar seu fumaça bar de o cachaça nosso lar pois chico quiser debato política tomo teu partido repartir amor que repartar comigo comigo
2023-10-01T02:27:22Z,não estraguir música bom associar pessoa
2023-10-01T02:16:22Z,segue esse linha que tmb lir em o seu voz
2023-10-01T01:53:51Z,luisa mais música em esse estilo próximo álbum
2023-10-01T01:42:45Z,músicas que envelhecer que nem leite
2023-10-01T01:31:36Z,chico franco atirador elite
2023-10-01T01:27:15Z,não mulherr levar chifre homenzinho sem valor música ele valorizar mulher
2023-10-01T01:25:01Z,nossa que marketing idiota crer nada pensar
2023-10-01T01:22:53Z,ele citar ele trair você ainda cantar para ele
2023-10-01T01:18:31Z,tudo bem lulu
2023-10-01T01:08:04Z,chico teu pequeno zerar vida neymar cabelinho
2023-10-01T01:04:35Z,luísa você tão linda doce esperar que você feliz sempre
2023-10-01T00:52:29Z,voz de o luiza escândalo
2023-10-01T00:42:33Z,que obra arte julgar
2023-10-01T00:38:33Z,musica com duda beat imaginar clipe de elas dois em um banheiro bar contrater alto ideia
2023-10-01T00:34:14Z,ameiiiiiiiii
2023-10-01T00:34:02Z,chico lendo pprt
2023-10-01T00:15:58Z,muito bommmmmm
2023-10-01T00:13:46Z,chico quiseres
2023-09-30T23:31:49Z,música lindo
2023-09-30T23:25:09Z,linda demais
2023-09-30T23:06:34Z,como assim ela passar mais segundo sem amostrar raba plerpexo
2023-09-30T22:54:21Z,prefiro este tipo música em o voz de o luiza mas fato d'elar eclético que ela engrandecer
2023-09-30T22:45:35Z,acaso quiseres
2023-09-30T22:37:58Z,vocês ouvir que ela nem pinto isso luísa sonzar que que isso
2023-09-30T22:32:08Z,não embora inicio
2023-09-30T22:29:36Z,olmrar quiser de esse mulher
2023-09-30T22:25:06Z,não gostar de ela mas achei lindar esse música parabéns ela
2023-09-30T22:24:31Z,bendita pessoa que retribuir todo teu gesto amor carinho cumplicidade você merecer feliz meu canceriana amor dói machuca pois nem sempre amor justo que você encontre alguém que nao vir completar mas sim alguém ele transbordar emano bom vibracão para seu processo cura ️‍🩹
2023-09-30T21:59:37Z,tudo que volta
2023-09-30T21:29:05Z,chico msm kkkkkkkkkk
2023-09-30T21:20:58Z,parabens chico luisa primeiro musica bom
2023-09-30T21:15:32Z,luizar voce bonia
2023-09-30T21:03:00Z,galera por favor versão chico que deixeir sugestão para luiza rapidinho não tomar tempo você não
2023-09-30T20:55:47Z,assim nascer musa de o sofrência
2023-09-30T20:55:34Z,"porr*,que som"
2023-09-30T20:47:08Z,kakakakakakakakkakakakakakakaka
2023-09-30T20:30:53Z,ela esse música mesmo gostar
2023-09-30T20:07:42Z,nossa como chico trair mosso colo mandar zap
2023-09-30T19:44:18Z,primeiro vez que escuto música de ela inteira
2023-09-30T19:39:59Z,incrível
2023-09-30T19:38:51Z,moedas perder valor mesmo
2023-09-30T19:31:39Z,que homen não mulher assim não confundar homem com muleque
2023-09-30T19:29:38Z,que perfeição amo luuuu
2023-09-30T19:26:06Z,chico moedas jogada marketing para bombar música mesmo vir por conta de o repercussão de o caso vídeo bater milhão visualização
2023-09-30T19:25:20Z,coitar mona música ainda corno
2023-09-30T19:21:26Z,muito bom mas ela errar chico quiser porque convenhar que em o situação que esse esse pessoa encontrar ele não em o direito/ situação escolher nada nem ninguém
2023-09-30T18:44:14Z,música tudo sobre relação vida de ela baixo cachaça olhar
2023-09-30T18:32:03Z,massa
2023-09-30T18:30:57Z,vim chico desabrochar
2023-09-30T18:28:26Z,mpb
2023-09-30T18:16:44Z,investe em o bossa novo que muito mais longe gata deus abençoe
2023-09-30T18:11:45Z,lindaaaa
2023-09-30T17:46:09Z,que voz lindo fizesse louvor a o senhor jesus
2023-09-30T17:38:26Z,ano não bem perfil de o pessoa que de ela que geralmente bem mais novo achei sensacional música linda voz de ele realmente muito bom
2023-10-13T21:06:51Z,62a gostar muito
2023-10-16T20:05:55Z,letra bem interessante simples precisar sem baixaria frase forçar
2023-10-17T20:57:55Z,esse música perfeito com sem chico luiza arrasar com esse bossa
2023-11-15T00:19:54Z,ano também gostar
2023-09-30T16:57:35Z,mulher advogado palavra descrever irregularidade de o eleição de o conselho tutelar amanhã mas esse video ainda não encontr
2023-09-30T16:32:37Z,quando vejo esse musica raiva que tar desse chico
2023-09-30T16:27:35Z,acaso quiser
2023-09-30T16:25:19Z,whinderson nunes
2023-09-30T16:24:43Z,ahhhh luisa tar em o cara que aquele playboyzinho furada arrumar homem verdade mulher homem que merecer valorizar verdade bjus luz
2023-09-30T16:20:09Z,sem palavra para esse música não importar acontecimento posterior música obra arte linda
2023-09-30T16:17:38Z,mpb
2023-09-30T16:17:30Z,esta cantora tem voz linda arrebentaria cantando europa esta perdendo tempo cantando brasil
2023-09-30T16:09:41Z,pelo menos ganhar moeda cima de o chico kakaka
2023-09-30T16:09:25Z,anana anana ananacheeeeeeeeeeeeeeeiiiiiiiiiiiiiiiiiiiiiiiiii
2023-09-30T16:08:18Z,esse mulher gostoso
2023-09-30T16:06:46Z,canta mtt bemmm parabens pelo seu talento
2023-09-30T16:06:18Z,linda linda emocionei antes pensar que envólucro bonito oco conteúdo depois de esse revisar meu conceito ameir
2023-09-30T15:49:14Z,amei música virar clássico
2023-09-30T15:51:00Z,oii
2023-09-30T15:46:20Z,quem vir ouvir música após chifrão
2023-09-30T15:45:28Z,chico trair
2023-09-30T15:13:08Z,maravilhosa
2023-09-30T15:09:20Z,voce apagar ein kkkkkkkkkkkkkkkk
2023-09-30T14:58:25Z,nunca pensar que ouvir música de esse moça gostar
2023-09-30T14:56:51Z,diziam que esse moda passar que monogamia papo doido dai tirar tipo pessoa de o convívio de ela não ninguém que prestar mesmo não enquanto pessoa não mudar critério forma pensar passar vida escolher pessoa errar
2023-09-30T14:46:19Z,mundo não volta ele capota.kkk
2023-09-30T14:39:52Z,luísa inteligente equipe maravilhoso escândalo íntimo ela esperto não que mentira mas que marketing nada mudar fato que espetacular seu canção luísa amoooooo
2023-09-30T14:29:28Z,esse música fico tão linda cheio amor
2023-09-30T14:19:49Z,alguém aqui depois que chico não quiseres
2023-09-30T14:15:43Z,acaso quiser
2023-09-30T14:12:37Z,bom dia luisa que música linda
2023-09-30T13:53:41Z,adorar pessoa emocionar problema de ele isto passar ela com música lindo ganhar muito din din sucesso luiza
2023-09-30T13:45:29Z,versão i.a. muito bom
2023-09-30T13:38:38Z,menina arrasar música qualidade voz delicioso ouvir deus de esse arrasa por merecer parabéns
2023-09-30T13:36:49Z,não sobre medo de o traição sobre entregar por inteiro em um relacionamento você estrela muito certo não parar cantar esse música feliz independente tudo quem perder eleeeee
2023-10-02T22:26:53Z,sim concordo
2023-10-02T22:59:12Z,@juliewonyzt mds nosso foto igual kkkkkkk
2023-10-02T23:34:12Z,@_v1ni.z sim
2023-10-02T23:35:14Z,@_v1ni.z kkk
2023-10-11T04:20:29Z,livrar
2023-10-11T12:43:31Z,verdade luiza não perder nada concerteza ela encontrar homem que realmente merecer amor de ela
2023-09-30T13:26:27Z,meu deus aceitar para chico sair bebê dança de o quer levar mais chifre
2023-09-30T13:26:24Z,perfeitaaaaaaaaaaaer
2023-09-30T13:21:22Z,acaso quiser muito bom que chico
2023-09-30T13:14:14Z,música lindo faltar mudar algum frase substituir palavra mais romântico preferência palavra sobre sentimento abranger todo esse único música de ele gostar
2023-09-30T13:06:45Z,luizar não de o mole ele
2023-09-30T12:25:46Z,deus dom quem que voz lindo que dia ele reconhecer laver a o senhor com todo força
2023-09-30T13:22:58Z,zzzzz
2023-09-30T12:16:14Z,lindar esse musica calmo letra linda sem sensualidade arrasar super combinar luisar
2023-09-30T12:13:38Z,winderson que mereciar esse música
2023-09-30T12:03:23Z,mds que acontecer comigo gostar de esse música
2023-09-30T11:49:57Z,guess that didn't age well huh
2023-09-30T11:47:23Z,nunca pensar dia gostar uma.musica luisa sonza parabéns a o chico ps- vida irónico qnd mulher de esse certinha esse brother vagar em.cima boa sorte para ambos para próximo
2023-09-30T11:42:23Z,ameiiiii
2023-09-30T11:37:14Z,esse musica mais lindo que nao importar quem chico sim que ele transmitir que ela escrever linda letra
2023-09-30T11:28:18Z,não ousar luisa mas vir tal de o chico gostar suave independente de o que acontecer desejo felicidade luísa sigar seu vida continuar inquérito faz em o real em este vida quem algo que certo seguir abraço
2023-09-30T11:24:46Z,luiza intenso sentir amar viver esse sentido de o vida viver não passar por o vida vido esse experiência que nós crescer seguir mais forte
2023-09-30T11:08:12Z,linda música
2023-09-30T10:29:16Z,que música humilhante ele dever aprender com shakira
2023-09-30T10:27:03Z,ameii
2023-09-30T10:20:13Z,ohhhhh chico tadinha kkkkkkk
2023-09-30T10:17:58Z,não curto muito som luiza porém ameir esse esse música show clipe com referência chico buarque
2023-09-30T09:11:55Z,que linda deus abençoe luiza tal de o chico sair seu vida pensar que falta acabar grande favor
2023-09-30T09:07:05Z,dois desde quando monogamia cafonir em o cabeça imoral você de o bar lar observo
2023-09-30T07:34:38Z,monogâmico cafonar mas não combinar com relacionamento tóxico
2023-09-30T06:46:29Z,caramba ameeeiii esse música típica música bom de o tempo festival música popular brasileiro show simplesmente
2023-09-30T06:03:55Z,esse musica lembrar como ela bonito como voz de ela muito linda que dificilmente ela esse comentario mas como diversos pessoa elogiar esse estilo musica continuar em esse caminho por que simplesmente magnifico
2023-09-30T05:29:29Z,você seu espaço nosso sorte perfeita
2023-09-30T05:03:32Z,este musica de o nostalgia ela linda chico que não valer moeda não jus este obra
2023-10-01T19:38:12Z,rimar realmente música contagiante
2023-10-01T21:29:40Z,taciana-z1f
2023-10-03T12:03:00Z,não valer nem moeda chico centavo esse cara
2023-10-03T15:42:18Z,vdd
2023-09-30T05:01:28Z,ahhh chico que grande perda
2023-09-30T04:52:03Z,linda música luísa sonzar não mereciar esse babac@
2023-09-30T04:44:42Z,meu casal
2023-09-30T04:38:37Z,owwnn que fofo esperar que casem tudo certo
2023-09-30T03:25:01Z,luísa mais assim manaa
2023-09-30T03:09:26Z,esse música mágica ouvi chico descobrir chifre parar ouvir inteira clipe de ela em o quarta desde lançar fiquei de o traição antes ouvir música inclusive fiquei cantar com nome de o peste pois bem em o outro dia descobrir chifre de o msm jeito ele com outro contar humilhante mas funcionar ela funcionar funcionar tbm
2023-09-30T03:04:40Z,voltar aqui depois de o chifre que chico presente luiza
2023-09-30T02:33:42Z,luíza sonza não valer parar cantar esse música lindo romantico até quem nunca chico em o vida atirer primeiro pedra
2023-09-30T02:34:47Z,luísa corrigir desculpe
2023-10-01T01:29:45Z,obrigado
2023-09-30T02:31:40Z,meu deus isso grande plágio ele até paródia mas crédito quem direito música folhetim gal costa ela vir que compor muito sacanagem
2023-09-30T02:33:12Z,mistura papel marche com folhetim
2023-09-30T02:02:11Z,chico quiser de esse mulher cornear
2023-09-30T02:01:08Z,voz maravilhosa lembrar elis regina música extremamente charmoso esse delicadeza ingenuidade seu prova incontestável que banco único raça de o terra mundo muito bom
2023-09-30T01:58:56Z,nós intenso sempre transbordar machucar cansa intenso com tanto rasa por que música lindo
2023-09-30T01:58:17Z,impressãor que tacar marketing traição ela muito cancelar porém seu poesia bom para seu estilo atual como criar isso como mudar tão rápido com marketing mudar visão de o público sobre ele falei sorry convenhamos esse álbum divino
2023-09-30T01:51:03Z,em o hora trair winderson não pensar em isso colher que plantar
2023-09-30T01:32:39Z,trair windersson acabar trair bem errado cobrar
2023-09-30T01:11:05Z,ngm prestar atenção em o primeiro frase apostar em o incerteza
2023-09-30T00:36:20Z,meu medo dedicar esse meu namorado levar gaia
2023-09-30T00:21:21Z,meu deus voz lindo maravilhosa chico lute luisa sair em o frente
2023-10-11T16:58:26Z,​@@ user-ez6gl7gq4 vdd kakakakskkakakakaka ironia
2023-09-30T00:10:08Z,corna
2023-09-29T23:50:47Z,agora sim sensacional
2023-09-29T23:40:30Z,meu deus que música maravilhoso que letra linda com seu voz canção perfeito chico perder luiza arrasar luisa vida nós surpreender logo logo você repartir seu amor com outro que mereça que ele com amargor que ele mesmo procurar em o frente reconhecer que coração de o outro não pinico borah ouvir lindar canção parabéns luisa sonza
2023-09-29T23:13:43Z,lindaaa apaixonar por rada mudicaa amo aluiza sonza ele demais
2023-09-29T23:06:41Z,chico empurrar ele de o penhasco
2023-09-29T23:04:58Z,foi burrar levar chifre para música macho
2023-09-29T22:59:11Z,até que enfim ela música que prestar
2023-09-29T22:46:01Z,mulher superar umilhar porquausa macho
2023-09-29T22:36:54Z,chico repartir amor de o luísa com mulher de o bar que feio chico agradeço porque descobrir esse vós linda de o luísa ela todo linda
2023-09-29T22:32:51Z,luiza acertar em o música mas errar em o chico
2023-09-29T21:55:49Z,que moda incrível
2023-09-29T21:48:12Z,mal que vir bem gostar de esse estilo apesar não gostar de ela
2023-09-29T21:46:47Z,chico não chico buarque mas entrar em o história de o mpb conseguir luisa sonza ressuscitar mpb que ele traia mais cantora compositora vai chico boto
2023-10-25T16:47:09Z,socorro kkkkkkkkkkkkk
2023-09-29T21:36:45Z,que letra que música bah que baitar música
2023-09-29T21:27:52Z,meu deus que música horrível
2023-09-29T21:18:25Z,esse versão de o luiza sensacional
2023-09-29T21:09:33Z,que lindar esse música luizaaaa toda vez que alguém curtir meu comentário votar em esse perfeição chamar música
2023-09-29T21:07:20Z,chico sen nosao
2023-09-29T20:57:40Z,música chato de o peste kkkk
2023-09-29T20:47:02Z,música bom olha que nem gostar de ela
2023-09-29T20:28:43Z,que linda esse música
2023-09-29T20:03:57Z,ameir música linda romântico triste claramente ele não mto desde início ela forçar barra mas ela linda histório amor repentino em o cabeça de ela quem não viver amor assim inesperado romântico
2023-09-29T19:36:27Z,yuty
2023-09-29T18:51:10Z,ele não
2023-09-29T21:17:42Z,rlx amor muitooos querendo
2023-09-29T18:33:24Z,corna
2023-09-29T18:18:36Z,tirar xico colocar nome de o próximo música continuar bonito
2023-09-29T20:25:13Z,chico não rimar com nada em o música ele caso trocar por qualquer palavra que caiba em o ritmo
2023-09-29T18:14:55Z,agora mudar música chico traiy
2023-09-29T18:01:59Z,boy que dedicar esse música mesmo que trair iludir que esse música amaldiçoar
2023-09-29T17:39:54Z,linda música super combinar com voz de ela
2023-09-29T17:25:10Z,pena que não durar mas adorar esse música
2023-09-29T17:12:08Z,esse chico canalha mesmo
2023-09-29T16:41:01Z,musica para
2023-09-29T16:31:17Z,que monogamia papo doido nunca ouvir tamanho fato previsão kkkkkkkkkkkkk
2023-09-29T16:19:20Z,não importar ela fez esse música ele que importar que música lindo luiza mulher incrível talentoso demais
2023-09-29T16:16:44Z,ainda bem que chico não aparecer em o clipe ela não mais assistir curto muito luisa cantar assim calminho delícia
2023-09-29T16:16:04Z,kkkkkkkk
2023-09-29T16:13:01Z,amo luiza linda poderosa aaaaa
2023-09-29T15:56:25Z,tome gaia
2023-09-29T15:55:53Z,emocionada bem ruimzinha pobre chico moedo injustiçado
2023-09-29T15:43:24Z,odeio chicooooooo
2023-09-29T15:39:19Z,voz de ele em esse estilo música tão perfeito
2023-09-29T14:56:52Z,música lixo depois bosta de esse merecer chifre mesmo
2023-09-29T14:45:43Z,luisa prime que musica gostoso ouvir
2023-09-29T14:34:24Z,ela bem souber abandone funk seu estilo
2023-09-29T14:12:22Z,quem vir escutar esse música depois de o chifre ela levar
2023-09-29T14:02:21Z,ele trocar nome chico por lir
2023-09-29T13:56:03Z,linda musica podia cantar sempre assim
2023-09-29T13:48:40Z,sinto muito por o traiçao de o chico luisar sonza
2023-09-29T13:45:21Z,linda luísa sousa sigar enfrente pois merecer muito bom homem respeito outro pessoa que seu voz inptecionante seu
2023-09-29T13:38:31Z,triste
2023-09-29T13:36:33Z,eita como ela sofrer nem apagar música
2023-09-29T13:17:08Z,ate com medo levar crifre kkkk
2023-09-29T12:44:31Z,rumo milhão
2023-09-29T12:44:17Z,muito bom
2023-09-29T12:37:42Z,chico nunes mole
2023-09-29T12:37:11Z,poderia trocar seu estilo musical esse incrível
2023-09-29T11:34:14Z,música linda como chiclete
2023-09-29T11:25:56Z,krlho vir por o hype de o treta apaixoneir por o musica odeio muito sexualização de o letra coreografia ela virar tipo artista pop que musica como esse deixo hater viro
2023-09-29T11:05:53Z,dificil ouvir esse rapaziada jovem mas tanto resolver crédito legal
2023-09-29T11:03:50Z,luisa sonsa em esse
2023-09-29T11:01:45Z,não enter surpreender com esse música antes cair em o armadilha de o pop ela sempre postar voz violão infelizmente contexto de o música mostrar se trágico mas esse de o grande demonstração de o belo voz que ela
2023-09-29T10:56:42Z,você linda muito talentoso voz abençoar esse melodia linda para ouvido que deus continuar abençoar conservar com deus valor como pessoa
2023-09-29T09:41:47Z,pilanha emocionar
2023-09-29T08:28:38Z,amo ela
2023-09-29T07:46:53Z,muito bom esse fase de esse garota talentoso
2023-09-29T06:17:48Z,que esse mocinha com esse música que tão bom muito tristir por mais que não acompanhar trabalho de ela adorar bossar nova bolero ele dever trocar esse nome chico reaproveitar música bom demais
2023-09-29T06:09:44Z,chico besta fer kkkkkkkkkk
2023-09-29T05:52:48Z,kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk
2023-09-29T05:40:55Z,música lindo chico
2023-09-29T04:47:03Z,mano acabeir criar teoria muito doido tipo tipo linha cronológico primeiro música até agora chico depois dona aranho porque ela este com mesmo roupa praticamente depois campo morango que unico que mudar calça pulseira que diminuir que em o história aqui por o extase de o relação ali depois penhasco que cama campo morango pegar fogo por ultimo até agora principalmente sinto arrasar que aparecer cena quase todo clipe de esse albúm porque ela meio que tar crise ansiedade refletir sobre tudo que ela em esse albúm
2023-09-29T03:56:24Z,ela que bar lar ele em o lar ela não ele pegar outro em o lar kkk
2023-09-29T03:49:11Z,bar de o cachaça nosso lar tar esperar
2023-09-29T03:49:00Z,em o bar de o cachaça
2023-09-29T03:48:00Z,quadragesima vez que ela arriscar em o amor ninguém entender nada mais jesus ninguém por o vigia não tempo
2023-09-29T03:46:03Z,dessas apaixonar que trair cara divorcio dinheiro de ele com outro
2023-09-29T03:36:05Z,chico em o meu vida traido de oi ate hoje entreguei igual luísa bem como ela sentir
2023-09-29T03:25:14Z,nunca gostar de o música de o luiza mais que admitir que música linda voz forma suave cantar surpreender demais muito bom parabéns
2023-09-29T03:02:53Z,ela dever mais música assim super combinar com ele
2023-09-29T02:54:50Z,chico vingar whind kakkaka
2023-09-29T02:31:42Z,gostei
2023-09-29T02:23:50Z,quem chico
2023-09-29T02:17:55Z,engraçado chicó comeu sair fora apenas mais que entrar sair
2023-09-29T02:04:24Z,voz horrível letra fraco cringe
2023-09-29T04:38:02Z,sempre feio de o pitaco errar
2023-09-29T13:02:17Z,​@brendhaangelim8022kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkklkkkkllllllllllllllkkkkkkkkkkkkkkklllllkkkkklklllllllkkkkkkkkkkkkkkkklllklkllkkkkkkkkkkkkkkkkklllkkklkkkkkkkllllkkkkkllklllllkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk fei
2023-09-29T02:00:16Z,modão cima de isso
2023-09-29T01:17:36Z,agora sim valor ela como artista musical pleno gostoso ouvir
2023-09-29T01:11:24Z,esse música linda luísa também chico grande idiot@
2023-09-29T00:58:36Z,ameiiii
2023-09-29T00:48:32Z,música chato caramb@
2023-09-29T00:35:17Z,nem conto
2023-09-29T00:34:23Z,baaaah
2023-09-29T00:24:41Z,musica top cantou bonito calar meu boca agora imaginar whind ele ainda gostar de ela asssitir esse clipe ouvir voz de ela tão doce cantar outro dever doerr muito
2023-09-29T00:26:07Z,ainda sinto que ele voltar com vitão ele confortar por o chico ele apaixonar mas com whind aquilo amor verdade que amor verdade sempre
2023-09-29T00:15:34Z,meda seu chifre para berrante por favor
2023-09-29T00:01:22Z,língua branco
2023-09-29T00:01:01Z,chico falso
2023-09-28T23:57:42Z,tadinha corno
2023-09-28T23:42:21Z,letra folia arriscar em o amor apostar em o incerteza pular onde novo meu amor diziam que esse moda passar que monogamia papo doido mas honra cafona esse povo pinto disfarçar rebusco palavra encantar reinvento moda façar bossa nova meu futuro em o rio chico quiser sou de esse mulher apaixonar seu fumaça bar de o cachaça nosso lar chico quiser debato política tomo teu partido repartir amor que repartar comigo chico quiser sou de esse mulher apaixonar seu fumaça bar de o cachaça nosso lar pois chico quiser debato política tomo teu partido repartir amor que repartar comigo comigo
2023-09-28T23:38:27Z,toda vez que alguém curtar esse comentário voltar ouço esse obra brimo de o @luizasonza
2023-09-28T23:30:56Z,esse blusinha camponesa tão lindo
2023-09-28T23:21:25Z,feitiço viro contra feiticeiro lei de o retorno
2023-09-28T23:19:08Z,agradeça chico sucesso de esse música sem ele galeto maioria não vir aqui
2023-09-28T23:16:07Z,feminista que chorar por macho
2023-09-28T22:48:31Z,vkw chico talvez de esse vez ela aprenda lei de o retorno nunca falhar kkkkk
2023-09-28T22:44:20Z,sera que cima de o que ela ganhar reconhecimento em o meio musical
2023-09-28T22:41:25Z,escrotisse chico nao tir beleza que construção de esse canção parabéns luisa
2023-09-28T22:41:17Z,tão mas taooo lindar
2023-09-28T22:16:51Z,musica muito lindo luusa arrasar chico que lute vacilão luisa merecer mais bem mais
2023-09-28T21:40:12Z,lindaaaaa
2023-09-28T20:55:10Z,chico nao kkkkkkkkkkkkkkkkkk
2023-09-28T20:47:53Z,esse música linda
2023-09-28T20:46:01Z,amo quando ela música assim mandar mais minha emocionado bossa nova mpb seu som lindeza
2023-09-28T20:42:02Z,artistaaaaaaaaa
2023-09-28T20:33:53Z,chico não quiser ela
2023-09-28T20:26:21Z,luisa clipe com chico chico filho de o cássia eller com chico buarque dois mais lindo
2023-09-28T20:18:21Z,meu casal
2023-09-28T20:13:04Z,agora querido quiser
2023-09-28T20:00:14Z,ameiii <33
2023-09-28T19:59:23Z,maravilhosa
2023-09-28T19:55:11Z,bom música disparar de o luísa esse moça mais personalidade que fernando pessoa muito difícil defini-la
2023-09-28T19:54:03Z,música fico top mal vir bem ganha grana com música livrar de um incômodo
2023-09-28T19:25:36Z,bom que tirar nome de ele letra continuar linda musica lindo quiser de esse mulher apaixonar
2023-09-28T19:24:53Z,chico luiza escrever penhasco jogar ele de o penhasco
2023-09-28T20:16:03Z,ameikkkkkkkk
2023-09-28T19:23:48Z,ela cantar bem esse tipo musica
2023-09-28T19:23:36Z,vir ouvir por causa de o polêmica torno de o assunto até gostar de o melodia
2023-09-28T19:22:02Z,tadinha ela não mais cantar esse musica
2023-09-28T19:20:47Z,que tonto chico abraço vários luísa
2023-09-28T19:19:56Z,luisa
2023-09-28T19:18:48Z,musica maravilhoso parabéns luiza
2023-09-28T19:10:19Z,esse música winderson winderson queseri de esse mulher apaixonaaar isso em o cara rlx fraude verdadeira.
2023-09-28T18:50:05Z,esse estilo voz doce pegar super bem parabem
2023-09-28T18:45:40Z,dps eke trair ele ksskksksksks
2023-09-28T18:17:15Z,depois analisar fato tempo declaração que existir possibilidade tdo muito bem pensar ele apenas chico selecionar
2023-09-28T18:14:38Z,quem esse bom que problema cabeça véi namoral vídeo clipe inteiro gravar esse nariz de ela letra nem palavra descrever mrd4
2023-09-28T18:02:14Z,lindaaaaaaa
2023-09-28T17:57:09Z,mais música em esse estilo luisar
2023-09-28T17:53:55Z,chico trair voce nao consciencio classe mona bjo
2023-09-28T17:53:11Z,copiar musica folhetim de o gal facil vishkkkkk vacilo
2023-09-28T17:47:36Z,único bom desse chico música de o luisa mesmo
2023-09-28T17:43:23Z,caramba vídeo sem mostrar corpo letra sem put@ria chico parabéns por conseguir esse milagre
2023-09-28T17:43:22Z,bom que agora que chico sacanear luísa música totalmente dedicar a o chico buarque
2023-09-28T17:40:07Z,esse negocio tatuagem musica cabrar ferra
2023-09-28T17:31:54Z,esse estilo combinar muito com ela
2023-09-28T17:27:47Z,vou acreditar sempre em o fanfic que criei que música homenagem chico buarque nunca chico moeda
2023-09-28T17:14:59Z,de o letra mais bonita que ele
2023-09-28T16:57:43Z,rima emprestar chico buarque quiser mulher mas boa composição
2023-09-28T16:55:08Z,muito bom ela cantar em esse estilo perfeito
2023-09-28T16:45:22Z,pessoa apaixonar até mais bonito mas quem que puro marketing
2023-09-28T16:29:24Z,muito muito bonito mas conhecido por causa de o marketing por o cantora focar polemica pena música bem bonito
2023-09-28T16:27:45Z,artistaaaaaa
2023-09-28T16:06:49Z,tomar chifre de o chicao lascar
2023-09-28T17:24:51Z,kkkkk
2023-09-28T15:25:37Z,olha vídeo parecer que faltar imagem repetir várias vez mesmo takes lembro em o época de o escola trabalho ksksksksksksks
2023-09-28T15:22:22Z,depois que tomar chifrer vídeo subir para 9.1 nome de isso marketing
2023-09-28T15:33:27Z,marketing aonde cara vacilão com ela ela bem com vacilo de o cara
2023-09-28T15:21:01Z,kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk
2023-09-28T15:19:00Z,maior artista brasil desde sempre não importa estilo ela sabe que faz como faz
2023-09-28T15:29:59Z,sim
2023-09-28T15:11:35Z,ela deixar tao claro repartir amor com ela chico
2023-09-28T15:11:13Z,esse música lindar demais doer
2023-09-28T15:07:19Z,quem vir depois de o traição
2023-09-28T14:59:32Z,anitização infelizmente destruir talento carreira de esse moça de o que em o fundo bem em o fundo talento mas que
2023-09-28T14:58:48Z,kkkkkkkkk
2023-09-28T14:57:36Z,chico por que você isso com ela
2023-09-28T14:57:06Z,bote cafonar
2023-09-28T14:28:56Z,luísa muito linda
2023-09-28T14:26:19Z,mais como esse musica envelhecer mal tão rápido
2023-09-28T14:04:51Z,quase matando de ela levar chifre de um bixin fei de o misero
2023-09-28T14:23:30Z,kkkkkkkkkkkkkkk troxar
2023-09-28T14:00:21Z,com todo respeito luiza ele corno música ele
2023-09-28T14:23:46Z,ele musica cedo demais
2023-09-28T13:34:56Z,chico bar de o cachaça mas não contigo
2023-09-28T13:34:18Z,simplesmente show parabéns música linda demais voz lindaaaaaaa
2023-09-28T13:25:12Z,eita chico
2023-09-28T13:19:41Z,tadinha de o luísa esse moleque nunca merecer esse mulherão
2023-09-28T14:24:13Z,merecer chifre
2023-09-28T13:01:22Z,sensacional música linda com muito sentimento verdadeiro parabéns luiza
2023-09-28T12:58:28Z,cantar muito bem nem parecer que chico trair ela
2023-09-28T12:37:38Z,monah arrasar monah monah arrasar
2023-09-28T14:24:39Z,kkkkkkkkkkkkkkkkkkkkkkkkkkkkkk
2023-09-28T12:04:36Z,pena chico ela sonhar mais homem sem graça
2023-09-28T11:27:58Z,acreditar mais em o amor em o trabalho mundo mufino
2023-09-28T11:12:17Z,ameiiiiii
2023-09-28T11:08:41Z,muda nome kiko
2023-09-28T11:05:31Z,primeira música de ele que ouvir gostar
