date,comment
2022-08-29T22:24:16Z,@rivaldofernandes2815 enganar meu caro nordeste acordar não cair mais em o mentira de o nove dedo
2022-08-29T22:28:29Z,sinceramente como que pessoa capacidade votar bolsonaro mais bandido de o rio janeiro viver com milícia pessoa que votar em esse cara dever expulso de o país baixo pau
2022-08-29T22:33:16Z,lula nunca em esse país investigar tanto como em o meu governo bolsonaro nunca em esse país roubar tanto em o governo lula
2022-08-29T22:34:37Z,quem gostar roubar
2022-08-29T22:34:38Z,mas mau que pessoa tão segar surdo que votar em este cidadão aff
2022-08-29T22:36:03Z,nunca pegueir real outro pessoa crê não faltar oportunidade mesmo assim meu voto de o lula
2022-08-29T22:49:09Z,meu filho não bom tudo farinha de o mesmo saco
2022-08-29T22:55:08Z,isso gostar como pessoa tão tolo não que esse cara com país misericórdiar deus
2022-08-29T22:58:11Z,@silmaracorreia6703 saqueiar brasil mensalao
2022-08-29T22:58:41Z,razão pessoa lúcer jamais votariar em o lula
2022-08-29T23:03:01Z,@rivaldofernandes2815 kkkk não nordestino porque nordestino mesmo não besteira como
2022-08-29T23:03:20Z,@wilsonrichardson4672 mas muito passar fome por culpa de o bolso bolsonaro
2022-08-29T23:04:10Z,que perguntar como alguém com mínimo raciocínio vota em esse bozo mau presidente de o história cara conseguir perder dilma collor até temer extremamente idiota acreditar que não corrupção em esse desgoverno
2022-08-29T23:08:12Z,@rivaldofernandes2815 nordeste todo pitomba alienado mesmo nada que nordeste todo vota ladrão
2022-08-29T23:08:31Z,lulaa2022
2022-08-29T23:10:07Z,@joaorodriguesdasilva1146 prefeitura programa distribuição cesta basico todo direito receber
2022-08-29T23:10:13Z,não para entender mesmo
2022-08-29T23:11:19Z,honesto gostar pergunta para colocar mão em o fogo por o bolsonaro família justo moral aposentar com ano idade legal devido lei que que compatível todo bem de o família bolsonaro com salário político flávio imóvel segundo esposo vários apartamento rachadinha procura valor de o condomínio onde morar ele em o com carlos vereador compatível colocar mão em o fogo por o presidente
2022-08-29T23:14:16Z,lula
2022-08-29T23:15:41Z,isso não roubo
2022-08-29T23:17:23Z,puro lavagem cerebral cantor de o de o midía ele tão burro que a o invés eliminar bolsonaro com segundo politico como ciro outro deputado brilhante idéia reeleger corrupto lula merecem viver em o bosta
2022-08-29T23:18:13Z,bolsonaro honesto por isso impor sigilo algum década a o algum documento não aceitar pgr indicar por o par viver trocar delegado entre outro
2022-08-29T23:18:19Z,votar em ele mil vez possível lula
2022-08-29T23:18:27Z,@rivaldofernandes2815 sem conhecimento de o nordeste não voltar em esse cachaceiro ladr
2022-08-29T23:18:45Z,@joaorodriguesdasilva1146 povo sempre passar fome ela existir sempre existir diferença que governo lula miséria auxílio governo bolsonaro não povo acostumar com fácil isso independente governo povo que precisar colocar mão em o consciência parar filho não condição criar nenhum conheço várias pessoa que sentado em o sofá viver de o auxílio com saúde trazer algum tipo renda casa enfim independente de o governo fome tbm culpa de o povo parecer que quando menos mas viver em o pobreza trabalho mas povo quem emprego entender isso além governo independente quem em ele
2022-08-29T23:20:39Z,@nilvaoliveiramelo4056 com certeza votar em o lula mil vez possível voto livre cada vota quem
2022-08-29T23:36:31Z,@valdeniceferreira7358 drão esquecer completar ksksksksksksks
2022-08-29T23:42:05Z,petrobrás lucro aproximadamente bilhão empresa capital misturar quando ganhar este lucro todo contribuir enriquecer bilionário raro encontrar político honesto ressaltar que bolsonaro que política diferente unir a o centrão banco entrar em o partido onde fundador honesto pesquisa sobre ele raramente encontrar político honesto desafio colocar mão em o fogo por o família bolsonaro que pergunta que não votar em o bolsonaro não honesto
2022-08-30T00:19:56Z,@marlabovey por isso que brasil precisar seguro carro câmerar em o casa porque você oportunidade bandido
2022-08-30T00:37:46Z,que voce contra lula powerpoint dalagnoll carta moro delação palocci jbs por esse razão que voce chamar lula ladrão que quem falta discernimento voces não discernem nem tempo espiritual que vivemos quanto mais politico
2022-08-30T00:56:44Z,@rivaldofernandes2815 nordestino não votar em o lula qualquer outro candidato de o pessoa precisar parar chamar todo nordestino burro fanático de o mas isso não 100 nem todo votar em o ladrão irritar chamar eleitor de esse
2022-08-30T01:10:09Z,​@lylliany santto ano em o não melhorar nada que você tar viver em o lua
2022-08-30T01:19:27Z,@rivaldofernandes2815 não incluar em esse seu tolice amigo lego sozinho
2022-08-30T01:21:54Z,@lylliany santto seu presidente fico ano em o que ele mundo todo onesto não atual presidente este apenas ano em o agora quem mais onesto atual
2022-08-30T01:22:58Z,@lylliany santto você dever vergonha votar presidiário
2022-08-30T01:41:56Z,lulismo doença nine perder chance levar nosso país para outro patamar gastar não reforma necessário mais ele apanhar em o urna
2022-08-30T01:51:45Z,@lylliany santto apenas fato
2022-08-30T01:55:48Z,@lylliany santto tbm não envolver porém brasil você buraco tbm fato que colocar em o mesa
2022-08-30T10:56:02Z,@doug1977 não coloco mão em o fogo por político muito menos votar novamente que condenar por corrupção lugar de o lula em o prender dever trabalhar forçar para bancar custo de ele em o cadeia assim como todow outro preso relação carlos bolsonaro provar condenar mesmo para ele.e a o sistema contribuição de o previdência que opcional para cada trabalhador quem não quiser pagar receberia teu dinheiro investir onde lugar bandido prender pessoa público pena dever grande
2022-09-01T21:54:29Z,não honesto não votar em o luladrão
2022-09-02T01:28:33Z,@rivaldofernandes2815 duvir mto de isso
2022-09-02T01:29:39Z,@wilsonrichardson4672 verdade de o bolsonaro
2022-09-02T01:29:54Z,@deboratrindade7993 roubar
2022-09-02T01:30:42Z,@nilvaoliveiramelo4056 esperar que não
2022-09-02T01:32:31Z,@marlabovey mas ele pegar de o brasil
2022-09-02T01:34:42Z,@marlabovey bolsonaro
2022-09-02T01:40:52Z,@lylliany santto deus brasil bolsonaro
2022-09-02T01:44:36Z,"@joaorodriguesdasilva1146 de o pandemia de o guerra em o ucrânia bolsonaro auxílio emergencial 600,00 1.200,00"
2022-09-02T01:46:03Z,@joaorodriguesdasilva1146 lula com pandemia guerra em o ucrânia teríamos que fugir de aqui como em o venezuela
2022-09-02T01:48:15Z,@valdeniceferreira7358 em o cadeia
2022-09-02T01:49:00Z,@valdeniceferreira7358 em o cadeia
2022-09-02T01:54:19Z,parabéns viva sul viva nordeste viva brasil
2022-08-29T21:42:04Z,lula ladr seu lugar em o prisao
2022-08-29T21:42:02Z,lula nao vergonha
2022-08-29T21:41:51Z,bolsonaro meu voto seu presidente
2022-08-29T21:41:42Z,lula não cidadão não tem eleição mas temr prisão perpétua com seus filhos comparsas classe aaa maior genocida mundo
2022-08-29T21:41:42Z,lula este sonhar
2022-08-29T21:41:31Z,tar roubar país
2022-08-29T21:41:19Z,fechado com bolsonaro
2022-08-29T21:41:12Z,lula tão mentiroso que acreditar até em o mentira de ele bolsonaro 2022
2022-08-29T21:41:11Z,muito bem lula você volta para melhorar esse país bolsonaro mentiro fora
2022-08-29T21:41:02Z,lula abandono de o transposição rio são francisco conclusão dos campos futebol padrão fifa havia milhões pobres morrendo
2022-08-29T21:40:55Z,lula levantar ate olho para cima
2022-08-29T21:40:43Z,maior corrupção
2022-08-29T21:40:39Z,nunca tão fácil escolher presidente meu deus car oque acontecer delação premiar mostrar oque governo lula infelizmente estourar em o mão de o bolsonaro não qual sofrer
2022-08-29T21:40:27Z,inverdades sr. lula inverdades sr. eleger presidente em o passado agora que não mais enganar povo segundo seu próprio palavra
2022-08-29T21:40:26Z,lula bla bla bla mentiroooso
2022-08-29T21:40:23Z,nao saudade de o roubalheira de o
2022-08-29T21:40:18Z,todo mundo com diploma mas emprego que bom nada
2022-08-29T21:40:15Z,lula muito sinico
2022-08-29T21:40:08Z,"kkkkkkkk perguntar ladrão lula sobre corrupção uma piada kkkkkkkk pergunta raposa vai cuida galinheiro provérbios 29:24 joão 10:10 isaías 32:7 joão 8:44 lula deveria vergonha está isaías 14:12,15 miseralve que estragou petrobas bnde cofres públicos brasil fala agora corrupção salmo.101:5,7 bolsonario sim corrupção pois não ladrão provérbios 29:23 joão 2:10 daniel.2:21"
2022-08-29T21:40:02Z,muito brasileiro orar para bolsonaro amém
2022-08-29T21:39:39Z,lula deve brasil treze trilhões reais maior genocida mundo mata sem inocentes trabalhadores honestos pobres
2022-08-29T21:39:28Z,faz
2022-08-29T21:39:26Z,pessoa rouba leite em o mercado prender sair com antecedente criminal com dificuldade arrumar emprego mas lula conseguir concorrer a o grande cargo de o país brasil vergonha
2022-08-29T21:39:24Z,lula beco sem saída kkkkk
2022-08-29T21:39:17Z,bolsonaro reeleito em o primeiro turno deus pátria família
2022-08-29T21:38:56Z,tudo povo sofrer
2022-08-29T21:38:56Z,lula dever em o cadeia
2022-08-29T21:38:56Z,lula não responder
2022-08-29T21:38:54Z,bolsonáro juízo inteligente ele votar lula
2022-08-29T21:38:49Z,lei ruanet lula barriga vazia dos inocentes trabalhadores honestos pobres
2022-08-29T21:38:43Z,carteira profissionar lula
2022-08-29T21:38:33Z,tão respeitar que obama comentar sobre ele em o seu biografia petistas bravinho com adjetivo
2022-08-29T21:38:21Z,lula que ele presidente que mais investigação sobre roubo mais ementira mais ele presidente mais investigar de o brasil também mais ladrão
2022-08-29T21:38:09Z,lula desmascarar como ladrão
2022-08-29T21:37:57Z,lula encantador serpente culpar por inocente
2022-08-29T21:37:45Z,que perdi debate até agora esperar ele inteiro assistir kkk
2022-08-29T21:37:41Z,lula 2023
2022-08-29T21:37:33Z,diabo medo que luladrao morra com medo que ele tomer lugar de ele em o inferno.o diabo pai de o mentira luladrao filho número de ele
2022-08-29T21:37:27Z,todo candidato mentiroso bolsonaro que verdade nem crédito que lula ciro todo cambada vagabur ladrão bolsonaro que não para frente bolsonaro tamos contigo
2022-08-29T21:37:21Z,lula presidente que esse país teve neles
2022-08-29T21:37:19Z,depois fernando collor house cards ainda que balança bandeiro defender partido vaselina acabar agora leite condensado cachaça vote nulo não sustente parasitas raul seixas
2022-08-30T00:48:20Z,votou quem em o último eleição passar
2022-08-30T23:45:12Z,@marciacanada8892r nulo sem remorso sem sujar mão merda mais você márcia
2022-08-31T00:05:42Z,@reinaldo78 duvidooooooooo
2022-08-29T21:37:16Z,novamente
2022-08-29T21:36:57Z,lula bom
2022-08-29T21:36:55Z,lula seu nogento tomare que voltar cadeia onde seu lugar
2022-08-29T21:36:49Z,não acreditar em o fala de esse bandido
2022-08-29T21:36:37Z,lula botou para torar bozo mitoroso kkkkkkkkkkkkkkkkkkkkkkk
2022-08-29T21:36:23Z,bolsonaro 2022
2022-08-29T21:36:08Z,lula sempre negar roubo que ele turma de ele
2022-08-29T21:36:02Z,kkkkkkkk perguntar sobre corrupção ele universidade combate a o desmatamento etc
2022-08-29T21:35:19Z,ladrão mentiroso
2022-08-29T21:35:10Z,ora povo embaixo de o tapete poeira
2022-08-29T21:34:44Z,kkkkkk esse lula sem noção corrupto ladrão dever preso sem vergonha
2022-08-29T21:34:40Z,bolsonaro ganhar em o primeiro turno
2022-08-29T21:34:35Z,fora bolsonaro fake burro sem educação
2022-08-29T21:34:30Z,parabéns band
2022-08-29T21:34:01Z,ladrão de o história de o brasil deus em o livre
2022-08-29T21:33:56Z,árvore bom fruto que mais levar pedrada bom tempo esperança que ainda votar àqueles tempo onde agente pagava nosso conta ainda sobrar troço evento hoje agente com conta pagar nome sujo dinheiro não nada
2022-08-29T21:33:38Z,lula mulher presidente
2022-08-29T21:33:38Z,pinóquio acabar com empresa emprego acabar com estatal quebrar economia aluno em o faculdade economia em o lama corrupto mentiroso
2022-08-29T21:33:35Z,parabéns presidente
2022-08-29T21:33:32Z,3:17 indescritível que acabar ouvir até ele assustar kkkk
2022-08-29T22:25:49Z,kkkkkkkkkkkkkkk
2022-08-31T12:19:34Z,tambem indescritivel tambem palavra que bolso inventar quando ministerio de o infrutura kkkk que diacho este treco algo comer
2022-08-31T12:32:48Z,@wilsondassumpcao2089 legal campeão
2022-08-29T21:33:30Z,brasileiro não bobo vamos abrir olhos todos políticos gosta mamar nas tetas
2022-08-29T21:33:25Z,viva lula grande presidente de o história
2022-08-29T21:33:24Z,kkkkk esse cachaceiro fodo largo mais milhôes desempregado grande esquema empresa corrupção em o petrobra mensalão petrolão desvio dinheiro para construir estadio futebol integrante de o grande facçâo criminoso levar dinheiro caixa vinho para deixar com alibaba
2022-08-29T21:33:24Z,em o momento que bolsonaro que povo nordestino passar fome luladrão sorrir de o nosso povo
2022-08-29T21:33:20Z,não como acreditar mais palavra de esse lula
2022-08-29T21:33:14Z,isso lula
2022-08-29T21:32:59Z,lula meu presidente
2022-08-29T21:32:57Z,contra pec contra reforma administrativa- bolsonaro não esse reforma contra povo contra educação saúde público
2022-08-29T21:32:56Z,que agoniar lula
2022-08-29T21:32:56Z,não saudade nao
2022-08-29T21:32:40Z,bolsonaro
2022-08-29T21:32:30Z,esse mente que nem sentir kkkkkkkkk lula ladrao
2022-08-29T21:32:24Z,sim lua mulher presidente
2022-08-29T21:32:14Z,em ele
2022-08-29T21:32:09Z,lula 2022
2022-08-29T21:31:56Z,presidente lula
2022-08-29T21:31:54Z,esse lulaladrao muito sem noção mesmo deter escutar voz de esse psicopata nato ele ainda tentar manipular aquele que acreditar em o seu grande mentira povo deus mudar esse nosso história não deixar esse inescrupuloso ganhar esse eleição isso próprio capeta figura não cair em o lábia de ele nunca mais fora lula- ladrão
2022-08-29T21:31:30Z,seu governo nosso pai seu loco entiriso ladrao
2022-08-29T21:30:57Z,lulinha pegar surpresa kkkkk agora não como ele escapar de o conversa
2022-08-29T21:30:33Z,kkkkkkkkkkkkkkkkkk lul para mentir ladrao
2022-08-29T21:30:30Z,dito combate a o corrupção de o servir apenas como cortina fumaça para disfarçar verdadeiro corrupção que rodar a o solta
2022-08-29T21:30:17Z,lula mulher persistente ula
2022-08-29T21:30:12Z,deveria proibir ladrão de esse eleger em o brasil mesmo
2022-08-29T21:29:58Z,band top
2022-08-29T21:29:42Z,bolsonaro que responder porque queiroz colocar dinheiro em o conta de o micheque
2022-08-29T21:29:41Z,verdade lula presidente primeiro turno
2022-08-29T21:29:40Z,em o primeiro turno bolsonaro 2022
2022-08-29T21:29:40Z,ainda não entender ele não responder perguntar
2022-08-29T21:29:39Z,como ex-presidente tão falso merntiroso número que ele inventar todo seu tempo govêrno em o mão deus mal este bater nosso porta cuidado errarr em o escolha não volta que senhor deus em o protrja
2022-08-29T21:29:39Z,lula
2022-08-29T21:29:35Z,isso globo nao mostrar bolsonaro
2022-08-29T22:21:40Z,mito tirou país porbeza colocou em o mirzeira
2022-08-29T21:29:24Z,lula bolsonaro frente a o frente em o cara olhar para olho de o outro a o vivo nossa sonho carambola pensar nunca imaginar que isso acontecer
2022-08-29T21:29:07Z,lula ganhar mesmo.kkk
2022-08-29T21:29:06Z,esse lula nunca direto sempre outro vez responder que perguntador difícil quem acreditar não prestar atenção em o oratória
2022-08-29T21:28:47Z,parabéns bolsonaro deus abençoe senhor presidente lula nunca mais corrupto iguale esse cadeieiro
2022-08-29T21:28:43Z,lula
2022-08-29T21:28:34Z,lula presidente!!!!!!!!!!!2022
2022-08-29T21:28:22Z,esse país voltar misericórdia outro país kkk
2022-08-29T21:28:18Z,ladrão prender continuar prender outro futuro ladrão breve kkkkkkkkkk isso brasil
2022-08-29T21:28:14Z,adorar debate
2022-08-29T21:28:09Z,parabéns bolsonaro arrasar mais uma vez tentar acusar atacar mas brasil escolher bolsonaro sempre
2022-08-29T22:40:21Z,amigo bandeira de o brasil não de o bolsonaro não
2022-08-29T21:27:31Z,saudades de o não tio lulu aqui não eleger bolsonaro presidente
2022-08-29T21:27:28Z,kkkkk grande piada de o lula kkkk
2022-08-29T21:27:16Z,lula mentiroso malandro
2022-08-29T21:27:10Z,lula lula
2022-08-29T21:27:06Z,voce perceber psicopatia quando idoso cujo partido governar ano país utópico passado que traze-lo volta em o futuro ele casa curtir familia passear este em o ultima
2022-08-30T12:25:07Z,pois ano muito tempo brasil continuar país terceiro mundo
2022-08-30T17:36:25Z,concordo curtir resto seu dia vetcho
2022-08-29T21:27:02Z,lula latrao
2022-08-29T21:26:54Z,corrupto lula ladrão
2022-08-29T21:26:53Z,dois ladrão não qual mais sem vergonha lula bozo ferrado não escolha meu voto nulo sem dúvida
2022-08-29T21:26:38Z,lula esperançar
2022-08-29T21:26:34Z,lula ganhar
2022-08-29T21:26:33Z,votar em o lula
2022-08-29T21:26:27Z,em esse primeiro embate bolsonaro foi muito bom nas respostas para esse canalha não teve direito resposta última fala que ladrão fez tivesse esculachar lula seguida mais não faltou oportunidade para isso depois bolsonaro acabar com raça de esse verme ladrão
2022-08-29T21:26:24Z,bolsonaro foda slk
2022-08-29T21:26:20Z,bolsonaro
2022-08-29T21:25:59Z,kkk coitar de o bozo lula pois em o rabo de o asno
2022-08-29T21:25:46Z,desde quando bandido investiga bander universidade que aluno sair sem escrever nome esse presidiário
2022-08-29T21:25:38Z,não existir corrupção colocar sigilo 100 ano mudar comando de o federal
2022-08-29T21:25:34Z,brasileiro burro msm acabar eleger esse 155 novo acabar com pai ele depois dilma
2022-08-29T21:25:20Z,lula seu governo gde escândalo jamais
2022-08-29T21:25:11Z,lula bom mesmo gerar muito benefício outro paise muito melhoria lula juntar com alemanha noruega paise que sugar riqueza de o paise alemanha entrar em o nosso amazónia pegar nosso animal exemplo araia para pesquisa desenvolver remédio não pagar nem real lucro para brasil nossa como alemanha boa isso exemplo de o bondade
2022-08-29T21:25:01Z,próprio deus escrever meu povo sofrer por falta conhecimento povo eleger lula eles sofrer por burro povo votar eleger bolsonaro novamente chegar vagabundo em o nosso país lula venezuela por favor não precisar
2022-08-29T21:24:41Z,que que lula bolsonaro tomer em o
2022-08-29T21:24:36Z,bolsonaro reeleger que presidente reeleger nao nós escravizar por o comunismo este hoje bater em o nosso porta aer este de o lado fora presidiaro ganhar nós frito
2022-08-29T21:24:15Z,bolsonaro que sair
2022-08-29T21:24:12Z,reeleito
2022-08-29T21:24:06Z,lula
2022-08-29T21:24:00Z,bolsotrator passar por cima sem kkkk
2022-08-29T21:24:00Z,educação fraco aluno aprovar sem ler interpretar
2022-08-29T21:23:55Z,lula safar mentiroso
2022-08-29T21:23:48Z,esse lula lunático afff ele
2022-08-29T21:23:34Z,2⃣2⃣ 2⃣2⃣ 2⃣2⃣
2022-08-29T21:23:31Z,jogos voraz para presidente apoio
2022-08-29T21:23:22Z,ladrão ladrão ladrão ladrão ladrão ladrão ladrão ladrão ladrão ladrão ladrão ladrão ladrão ladrão ladrão ladrão ladrão ladrão ladrão ladrão ladrão ladrão ladrão ladrão ladrão ladrão ladrão ladrão ladrão ladrão ladrão ladrão ladrão ladrão ladrão
2022-08-29T21:23:17Z,parabéns band sucesso parabéns bolsonaro
2022-08-29T21:23:07Z,deus abençoer nosso presidente bolsonaro
2022-08-29T21:22:53Z,lula bolsonaro tudo ladrão safar deus cuida de o
2022-08-29T21:22:40Z,mentiroso ladrão vagabur
2022-08-29T21:21:26Z,bom gestão em o governo de o
2022-08-29T21:21:15Z,lula canalha ladrão
2022-08-29T21:21:09Z,esse conta não fechar lula cada real arrecadar quatro centavo volta povo resposta de o pergunta
2022-08-29T21:21:04Z,esse lula mentiroso cara número mas verdade feio saiu de o governo milhão desemprego milhão pessoa nome spc roubalheira todo estatal
2022-08-29T21:20:57Z,oito milhão analfabeto funcional em o faculdade
2022-08-29T21:20:53Z,meu deus quanto gado em o comentário
2022-08-29T21:20:51Z,suiça que digar lula mentiroso corruption criminal
2022-08-29T21:20:50Z,esse lula grande piada kkkk
2022-08-29T21:20:49Z,lula presidiário você chamar povo burro
2022-08-29T21:20:46Z,lula ladr seu lugar em o prisão canalha
2022-08-29T21:20:46Z,parabéns band jornismo honesto transparente não precisar tendencioso para audiência
2022-08-29T21:20:45Z,que parte de o debate raso ninguém que como reunião sem pauta sem meta
2022-08-29T21:20:33Z,que que bolsonaro lula em o maximo mais outro sao pês bota
2022-08-29T21:20:31Z,lula grande corrupto de o história mundial número que bolsonaro apresentar qualquer acessar em o próprio google tudo fato verídico jair bolsonaro acabar com esse bandido
2022-08-29T21:20:23Z,tomo cara lula nao vergonha foi orienta pela glo lxo nos inlei tor sabemo qem des con nao vomo bandido melhio
2022-08-29T21:20:10Z,não saudade de o país que governar deus livre guarde
2022-08-29T21:20:06Z,lula maior ladrão de o historia
2022-08-29T21:20:00Z,lula parecer vez quando não estudar para trabalho professora perguntar enrolar com outro kakaakakkaakkakak mas em o final ela que não estudar
2022-08-31T12:00:37Z,kkkkkkkk
2022-08-31T19:57:25Z,kkkkk
2022-08-29T21:19:55Z,grande mentiroso de o mundo
2022-08-29T21:19:49Z,lula mais preparar para governar brasil
2022-08-29T21:19:42Z,canalha enrolar não explicar roubalheira esse lula ordinário
2022-08-29T21:19:29Z,bandeirantes parabéns oque em o envergonha esse dois novamente presidente apoiar votar em um mulher para presidenta
2022-08-29T21:19:23Z,muito tristir viver em o corrupção ninguém quem verdade
2022-08-30T19:01:48Z,verdade mais pouco quem votar não votar mais cara de o que bolsonaro bom opção
2022-08-30T19:03:22Z,pegou brasil todo quebrar dia melhorar pouco lógico que algo que não com ele deputado senador vez não colabor com ideia de o presidente
2022-08-29T21:19:12Z,lula velho ladr você conseguir mentir mais que mentiroso
2022-08-29T21:19:11Z,mito mito mito
2022-08-29T21:18:57Z,lula ladr
2022-08-29T21:18:36Z,parabéns band por o debate tão bem organizar
2022-08-29T21:18:31Z,bolsonaro mau todo preço de o subir fora bolsonaro
2022-08-29T21:18:26Z,deixa esse país voltar não kkkk lula cara lavar nem dever concorrer presidência vergonha ele debate
2022-08-29T21:18:25Z,avante brasil com presidente bosonaro em o
2022-08-29T21:17:56Z,lul fora
2022-08-29T21:17:49Z,nunca tão fácil escolher jair governo de o sem pandemia sem guerra com copa de o mundo com olimpíada mesmo assim conseguir destruir economia brasileiro que pensar todo amigo de o lula conseguir destruir seu país com seu ideologia brasil único que escapar de o destruição de o economia
2022-08-29T21:17:48Z,fácil escolher lado bozo novo chora petezar
2022-08-29T21:17:45Z,deus livre nosso pai de o luladrão
2022-08-29T21:17:38Z,bolssonaro não plano governo atacar mentir
2022-08-29T21:17:35Z,lula condenar mais liso que quiabo em o boca de o banguela
2022-08-29T21:17:34Z,lula não negar nada kkkkkkk
2022-08-29T21:17:32Z,lula 2022 nele
2022-08-29T21:17:25Z,lula presidente
2022-08-29T21:17:10Z,vem lula bolsonaro lixaor
2022-08-29T21:16:53Z,sim em o seu governo que povo passar fome nordestino não água não estrada decente para caminhoneiro tudo isso em o seu governo
2022-08-29T21:16:49Z,lula velho mentiroso cara pau
2022-08-29T21:16:46Z,lula abaixar cara
2022-08-29T21:16:33Z,bolslnarer curopiçao ele filho de ele aler corrupito sao suspeito assasinato
2022-08-29T21:16:24Z,parabéns por o menos brasil funcionar
2022-08-29T21:15:56Z,inimaginável ladrão tentar reeleger a o cargo presidente de o brasil brasil país de o corrupção onde errado certo
2022-08-29T21:15:42Z,lula
2022-08-29T21:15:39Z,louco votar em esse lula
2022-08-29T21:15:31Z,esfregaram em o cara de este condenado mentiroso salafrário
2022-08-29T21:15:18Z,kkk saudade que ladr
2022-08-29T21:15:07Z,esse lula uma piada bolsonaro bom para brasil votar em ele com certeza que reeleger
2022-08-29T21:14:53Z,bolsonaro sim presidente
2022-08-29T21:14:18Z,como que presidiário condenar solto que infelizmente não voltar cadeia concorrer eleição por motivo obvio enganar povo novamente meter mão em o nosso dinheiro que alguém inteligente responder seguinte como que presidente que durante ano universidade aparentemente melhorar economia como ditado que roubar mas lembrar de o maluf ele muito começar por o rota unico defeito de ele roubar muito tambem levar dinheiro suiça que lamentavel isso porque todo aquele que administrar cofr publico não dever roubar enquanto bolsonaro em esse ano unico que iniciativa voltar projeto para 600 real povo pobre que unico que percebi em esse gestão porque quem infelizmente rouba quem não rouba infelizmente não apesar que convenhar por o fato não roubar algum
2022-08-29T21:13:23Z,pessoal recordar lula robar ainda ameaçar algum agente de o polícia federal dizendo quando voltar presidente lembrar vcs lula ladrao
2022-08-29T21:13:21Z,lula seu safado ladrão mentira isso para passar vergonha car seu ladrão
2022-08-29T21:13:19Z,1:05 até bolsonaro chamar lula presidente
2022-08-29T21:13:06Z,meu presidente bolsonaro bom não ninguém
2022-08-29T21:12:41Z,esse governo atual louco esse verdade louco não capacidade governar nação fora
2022-08-29T21:12:27Z,lula cínico demais
2022-08-29T21:12:19Z,lula papel ler ele
2022-08-29T21:12:19Z,alguém pensar que bolsonaro bom que lula a o contrário par dois não mais assumir nosso país até arriscar votar em o ciro mas não confiança em ele bor estudar mais outro candidato
2022-08-29T22:44:03Z,colocar dois em o liquidificador não caldo sinceramente não qual mau de o dois que incrível que aparentemente esse dois sem noção para assumir cargo importantíssimo isso inadmissível
2022-08-29T22:56:24Z,questão que depois que ganhar que aceitar jogo de o congresso existir barganha democracia banano
2022-08-29T22:59:02Z,"certo estudar outro candidatos"",ma povo em o mente bolsonaro lula"
2022-08-30T00:23:22Z,@amandalourenco8095 votar quem em o último eleição passar
2022-08-29T21:12:14Z,parabens band deus em o livre de o lula
2022-08-29T21:12:07Z,bíblia que em o mundo teríar aflição mais jesus vencer mundo nós tbm venceremos bom ânimo bolsonaro novo converter não de ele homem conhecedor de o palavra ele apenas aprender assim como muito em o aprender deixe ele mostrar seu trabalho pois deus tratar com ele dia pós dia não prejudica-lo tempo a o nosso presidente resto deus por este nação vida de o bolsonaro pessoa julgando presidente bolsonaro mais ele engatinhar cristã a o seu lado seu esposo dama que ajudar ele elas crescer em o graça em o conhecimento logo ele aprender assim crer isto quem crê não para incrédulo confie em o senhor mais ele
2022-08-29T21:12:06Z,tomarar que lula volti para comanda brazir
2022-08-29T21:11:58Z,lula negar muito cara pau que safar
2022-08-29T21:11:36Z,muito obg band quando escuto lula mais mais bolsonaro
2022-08-29T21:11:29Z,mimimi
2022-08-29T21:11:16Z,rede band parabéns bom que globo
2022-08-29T21:11:05Z,fora lula
2022-08-29T21:10:56Z,verdadeiro pinoquio nove dedos kkkkkkkkkk
2022-08-29T21:10:32Z,kokokokokokoko
2022-08-29T21:10:22Z,esse bandido de o luladrão mente descaradamente que jumento petista bater palma
2022-08-29T21:10:18Z,bolsonaro mito lula em o cadeia
2022-08-29T21:10:02Z,22bolsonaro
2022-08-29T21:09:59Z,band muito bem parabéns lula
2022-08-29T21:09:58Z,band .merece mais reconhecer parabéns por o imparcialidade império de o globo que acabar
2022-08-29T21:09:44Z,cadeia em esse lula ladr
2022-08-29T21:09:40Z,bolsonaro reeleger mito
2022-08-29T21:09:09Z,band este parabéns jornalismo verdade
2022-08-29T21:09:08Z,sujo de o mal lavado
2022-08-29T21:08:39Z,pablo marçal não bolsonario
2022-08-29T21:08:27Z,bolsonaro 2022
2022-08-29T21:08:25Z,vão burro que votar barrabás nove dedo olha conversa partido marginal realizar este tipo ação contra ele mesmo não sentido
2022-08-29T21:08:17Z,esse lula cara pau kkkk
2022-08-29T21:08:08Z,ele como brasil nivel europa kkkkkkkkkk passar fome salario minimo hoje oque por causa de o governo de ele nunca acima mil real vir meter esse que orgulho de o que eles com salario minimo
2022-08-29T21:08:02Z,l#&@ ladrão agora também maior mentiroso não engano nem criança até parecer que povo esquecer bilhões roubados
2022-08-29T21:07:59Z,ele lula mais perdido de o criança em o primeiro dia aula kkkkkkkkkkkkkkk
2022-08-29T21:07:48Z,kkkkkkkk meu deus esse cara ele cego doente em o governo lula todo roubar até mesmo cozinheiro roubar
2022-08-29T21:07:48Z,mano esse parte muito meme clássico história de o sujo apontar mal lavar
2022-08-29T21:07:02Z,lula prova
2022-08-29T21:06:44Z,olha quase acreditei em o lula tão inocente kakkakakakaka
2022-08-29T21:06:28Z,lula fugir de o pergunta ahahahaha ainda sem vergonha em o cara
2022-08-29T21:06:14Z,cabra mentiroso bolsonaro 2022
